calendar_year,amount,currency,agency,sub_agency,transaction_type
2020,24379.0,USD,WHO,WHO,Humanitarian Assistance
2020,1333383.0,USD,WHO,WHO,Development Assistance
2020,818962.0,USD,WHO,WHO,Humanitarian Assistance
2020,1583067.0,USD,WHO,WHO,Development Assistance
2020,1724592.0,USD,WHO,WHO,Humanitarian Assistance
2020,2263431.0,USD,WHO,WHO,Development Assistance
2020,3629243.0,USD,WHO,WHO,Humanitarian Assistance
2020,2723794.0,USD,WHO,WHO,Development Assistance
2020,1964886.0,USD,WHO,WHO,Humanitarian Assistance
2020,1609165.0,USD,WHO,WHO,Development Assistance
2020,1384307.0,USD,WHO,WHO,Humanitarian Assistance
2020,958175.0,USD,WHO,WHO,Development Assistance
2020,1993197.0,USD,WHO,WHO,Humanitarian Assistance
2020,155268.0,USD,WHO,WHO,Global Agenda and Specialised Assistance
2020,7435231.0,USD,WHO,WHO,Development Assistance
2020,380975.0,USD,WHO,WHO,Development Assistance
2020,3991846.0,USD,WHO,WHO,Humanitarian Assistance
2020,37000.0,USD,WHO,WHO,Global Agenda and Specialised Assistance
2020,2580311.0,USD,WHO,WHO,Development Assistance
2020,3235060.0,USD,WHO,WHO,Humanitarian Assistance
2020,5480940.0,USD,WHO,WHO,Development Assistance
2020,654245.0,USD,WHO,WHO,Humanitarian Assistance
2020,4314695.0,USD,WHO,WHO,Humanitarian Assistance
2020,1691935.0,USD,WHO,WHO,Development Assistance
2020,36981.0,USD,WHO,WHO,Humanitarian Assistance
2020,17477852.0,USD,WHO,WHO,Development Assistance
2020,9391978.0,USD,WHO,WHO,Development Assistance
2020,76501070.0,USD,WHO,WHO,Development Assistance
2020,22085423.0,USD,WHO,WHO,Humanitarian Assistance
2020,1567448.0,USD,WHO,WHO,Development Assistance
2020,1685746.0,USD,WHO,WHO,Humanitarian Assistance
2020,6818649.0,USD,WHO,WHO,Development Assistance
2020,4053091.0,USD,WHO,WHO,Humanitarian Assistance
2020,38630.0,USD,WHO,WHO,Development Assistance
2020,19362888.0,USD,WHO,WHO,Humanitarian Assistance
2020,640180.0,USD,WHO,WHO,Development Assistance
2020,3432361.0,USD,WHO,WHO,Humanitarian Assistance
2020,1158255.0,USD,WHO,WHO,Development Assistance
2020,1550617.0,USD,WHO,WHO,Humanitarian Assistance
2020,118076456.0,USD,WHO,WHO,Development Assistance
2020,410301.0,USD,WHO,WHO,Global Agenda and Specialised Assistance
2020,6582576.0,USD,WHO,WHO,Development Assistance
2020,12833102.0,USD,WHO,WHO,Humanitarian Assistance
2020,1878784.0,USD,WHO,WHO,Humanitarian Assistance
2020,1717790.0,USD,WHO,WHO,Development Assistance
2020,866960.0,USD,WHO,WHO,Development Assistance
2020,773311.0,USD,WHO,WHO,Humanitarian Assistance
2020,0.0,USD,WHO,WHO,Global Agenda and Specialised Assistance
2020,9386947.0,USD,WHO,WHO,Development Assistance
2020,1998724.0,USD,WHO,WHO,Humanitarian Assistance
2020,11475427.0,USD,WHO,WHO,Humanitarian Assistance
2020,45853.0,USD,WHO,WHO,Development Assistance
2020,2880359.0,USD,WHO,WHO,Development Assistance
2020,94125.0,USD,WHO,WHO,Humanitarian Assistance
2020,1000982.0,USD,WHO,WHO,Global Agenda and Specialised Assistance
2020,3578513.0,USD,WHO,WHO,Humanitarian Assistance
2020,164352.0,USD,WHO,WHO,Humanitarian Assistance
2020,3850.0,USD,WHO,WHO,Global Agenda and Specialised Assistance
2020,1336540.0,USD,WHO,WHO,Humanitarian Assistance
2020,75975.0,USD,WHO,WHO,Humanitarian Assistance
2020,59436.0,USD,WHO,WHO,Global Agenda and Specialised Assistance
2020,359279.0,USD,WHO,WHO,Humanitarian Assistance
2020,369736.0,USD,WHO,WHO,Global Agenda and Specialised Assistance
2020,1484646.0,USD,WHO,WHO,Development Assistance
2020,3157551.0,USD,WHO,WHO,Development Assistance
2020,3206913.0,USD,WHO,WHO,Global Agenda and Specialised Assistance
2020,1196423.0,USD,WHO,WHO,Development Assistance
2020,8403355.0,USD,WHO,WHO,Development Assistance
2020,2388611.0,USD,WHO,WHO,Humanitarian Assistance
2020,2421562.0,USD,WHO,WHO,Development Assistance
2020,2166346.0,USD,WHO,WHO,Humanitarian Assistance
2020,20218310.0,USD,WHO,WHO,Development Assistance
2020,11770514.0,USD,WHO,WHO,Humanitarian Assistance
2020,5586458.0,USD,WHO,WHO,Development Assistance
2020,822530.0,USD,WHO,WHO,Humanitarian Assistance
2020,17367593.0,USD,WHO,WHO,Development Assistance
2020,20549812.0,USD,WHO,WHO,Humanitarian Assistance
2020,406549.0,USD,WHO,WHO,Development Assistance
2020,-1161.0,USD,WHO,WHO,Development Assistance
2020,419213.0,USD,WHO,WHO,Global Agenda and Specialised Assistance
2020,477249.0,USD,WHO,WHO,Humanitarian Assistance
2020,1251685.0,USD,WHO,WHO,Humanitarian Assistance
2020,981307.0,USD,WHO,WHO,Development Assistance
2020,3260919.0,USD,WHO,WHO,Development Assistance
2020,1081465.0,USD,WHO,WHO,Humanitarian Assistance
2020,4655836.0,USD,WHO,WHO,Development Assistance
2020,6342512.0,USD,WHO,WHO,Humanitarian Assistance
2020,2842192.0,USD,WHO,WHO,Development Assistance
2020,4073167.0,USD,WHO,WHO,Humanitarian Assistance
2020,24417.0,USD,WHO,WHO,Development Assistance
2020,3758736.0,USD,WHO,WHO,Development Assistance
2020,1021247.0,USD,WHO,WHO,Development Assistance
2020,1333951.0,USD,WHO,WHO,Humanitarian Assistance
2020,3742573.0,USD,WHO,WHO,Development Assistance
2020,40886268.0,USD,WHO,WHO,Humanitarian Assistance
2020,1377435.0,USD,WHO,WHO,Development Assistance
2020,1271032.0,USD,WHO,WHO,Humanitarian Assistance
2020,2632151.0,USD,WHO,WHO,Development Assistance
2020,50364484.0,USD,WHO,WHO,Humanitarian Assistance
2020,702596.0,USD,WHO,WHO,Development Assistance
2020,-1107.0,USD,WHO,WHO,Development Assistance
2020,918292.0,USD,WHO,WHO,Humanitarian Assistance
2020,6837566.0,USD,WHO,WHO,Development Assistance
2020,3092089.0,USD,WHO,WHO,Humanitarian Assistance
2020,5875294.0,USD,WHO,WHO,Development Assistance
2020,28643.98,USD,UN,UN,Development Assistance
2020,167397617.6,USD,UN,UN,Development Assistance
2020,230541.52,USD,UN,UN,Development Assistance
2020,163425.41,USD,UN,UN,Development Assistance
2020,53119.56,USD,UN,UN,Development Assistance
2020,159456.77,USD,UN,UN,Development Assistance
2020,8968107.0,USD,WHO,WHO,Humanitarian Assistance
2020,590111.0,USD,WHO,WHO,Development Assistance
2020,191628.24,USD,UN,UN,Development Assistance
2020,7114231.0,USD,WHO,WHO,Development Assistance
2020,6444772.0,USD,WHO,WHO,Humanitarian Assistance
2020,4972224.0,USD,WHO,WHO,Humanitarian Assistance
2020,556192.0,USD,WHO,WHO,Development Assistance
2020,4232446.0,USD,WHO,WHO,Development Assistance
2020,144831.0,USD,WHO,WHO,Development Assistance
2020,829510.0,USD,WHO,WHO,Humanitarian Assistance
2020,1091227.0,USD,WHO,WHO,Development Assistance
2020,11311642.0,USD,WHO,WHO,Humanitarian Assistance
2020,280000.0,USD,WHO,WHO,Humanitarian Assistance
2020,647144.0,USD,WHO,WHO,Humanitarian Assistance
2020,17227247.39,USD,UN,UN,Global Agenda and Specialised Assistance
2020,1391002.0,USD,WHO,WHO,Humanitarian Assistance
2020,9460872.0,USD,WHO,WHO,Development Assistance
2020,1661441.0,USD,WHO,WHO,Development Assistance
2020,216369374.0,USD,WHO,WHO,Humanitarian Assistance
2020,979669.31,USD,UN,UN,Development Assistance
2020,190108.0,USD,WHO,WHO,Humanitarian Assistance
2020,4281366.0,USD,WHO,WHO,Development Assistance
2020,1048984.0,USD,WHO,WHO,Development Assistance
2020,3535111.0,USD,WHO,WHO,Humanitarian Assistance
2020,5965222.0,USD,WHO,WHO,Development Assistance
2020,2020246.0,USD,WHO,WHO,Humanitarian Assistance
2020,5732245.0,USD,WHO,WHO,Development Assistance
2020,3297961.0,USD,WHO,WHO,Humanitarian Assistance
2020,-33321367.0,USD,WHO,WHO,Global Agenda and Specialised Assistance
2020,1433615.14,USD,UN,UN,Development Assistance
2020,-273.39,USD,UN,UN,Humanitarian Assistance
2020,-21779.9,USD,UN,UN,Humanitarian Assistance
2020,-130840.32,USD,UN,UN,Humanitarian Assistance
2020,1926764.98,USD,UN,UN,Humanitarian Assistance
2020,612.33,USD,UN,UN,Humanitarian Assistance
2020,29664.99,USD,UN,UN,Humanitarian Assistance
2020,171862.66,USD,UN,UN,Humanitarian Assistance
2020,-1310.7,USD,UN,UN,Peace Operations
2020,59.56,USD,UN,UN,Peace Operations
2020,1585677.92,USD,UN,UN,Humanitarian Assistance
2020,71252.49,USD,UN,UN,Development Assistance
2020,3448866.18,USD,UN,UN,Humanitarian Assistance
2020,46685965.76,USD,UN,UN,Humanitarian Assistance
2020,-130.62,USD,UN,UN,Development Assistance
2020,26235.26,USD,UN,UN,Development Assistance
2020,182540.42,USD,UN,UN,Development Assistance
2020,24964948.56,USD,UN,UN-UNDRR,Humanitarian Assistance
2020,997374.3926,USD,UN Tourism,UN Tourism,Global Agenda and Specialised Assistance
2020,1776.736196,USD,UN Tourism,UN Tourism,Global Agenda and Specialised Assistance
2020,384.0122699,USD,UN Tourism,UN Tourism,Global Agenda and Specialised Assistance
2020,2785.472393,USD,UN Tourism,UN Tourism,Global Agenda and Specialised Assistance
2020,21012518.17,USD,UN Tourism,UN Tourism,Global Agenda and Specialised Assistance
2020,4932.981595,USD,UN Tourism,UN Tourism,Global Agenda and Specialised Assistance
2020,41753.30061,USD,UN Tourism,UN Tourism,Global Agenda and Specialised Assistance
2020,29746.31902,USD,UN Tourism,UN Tourism,Global Agenda and Specialised Assistance
2020,73734.67485,USD,UN Tourism,UN Tourism,Global Agenda and Specialised Assistance
2020,341868.8957,USD,UN Tourism,UN Tourism,Global Agenda and Specialised Assistance
2020,9232.08589,USD,UN Tourism,UN Tourism,Global Agenda and Specialised Assistance
2020,47964.65031,USD,UN Tourism,UN Tourism,Global Agenda and Specialised Assistance
2020,40460.29448,USD,UN Tourism,UN Tourism,Global Agenda and Specialised Assistance
2020,2310.429448,USD,UN Tourism,UN Tourism,Global Agenda and Specialised Assistance
2020,350510.4172,USD,UN Tourism,UN Tourism,Global Agenda and Specialised Assistance
2020,99640.18405,USD,UN Tourism,UN Tourism,Global Agenda and Specialised Assistance
2020,63496.93252,USD,UN Tourism,UN Tourism,Global Agenda and Specialised Assistance
2020,4451.546012,USD,UN Tourism,UN Tourism,Global Agenda and Specialised Assistance
2020,14714.52761,USD,UN Tourism,UN Tourism,Global Agenda and Specialised Assistance
2020,14273.64417,USD,UN Tourism,UN Tourism,Global Agenda and Specialised Assistance
2020,134148.7362,USD,UN Tourism,UN Tourism,Global Agenda and Specialised Assistance
2020,1224.453988,USD,UN Tourism,UN Tourism,Global Agenda and Specialised Assistance
2020,4644.907975,USD,UN Tourism,UN Tourism,Global Agenda and Specialised Assistance
2020,16749.69325,USD,UN Tourism,UN Tourism,Global Agenda and Specialised Assistance
2020,3776.368098,USD,UN Tourism,UN Tourism,Global Agenda and Specialised Assistance
2020,51082.33129,USD,UN Tourism,UN Tourism,Global Agenda and Specialised Assistance
2020,3937.263804,USD,UN Tourism,UN Tourism,Global Agenda and Specialised Assistance
2020,7639.570552,USD,UN Tourism,UN Tourism,Global Agenda and Specialised Assistance
2020,8505.521472,USD,UN Tourism,UN Tourism,Global Agenda and Specialised Assistance
2020,32190.87117,USD,UN Tourism,UN Tourism,Global Agenda and Specialised Assistance
2020,-388.5521472,USD,UN Tourism,UN Tourism,Global Agenda and Specialised Assistance
2020,241800.8098,USD,UN Tourism,UN Tourism,Global Agenda and Specialised Assistance
2020,28477.93865,USD,UN Tourism,UN Tourism,Global Agenda and Specialised Assistance
2020,64320.99387,USD,UN Tourism,UN Tourism,Global Agenda and Specialised Assistance
2020,36924.4908,USD,UN Tourism,UN Tourism,Global Agenda and Specialised Assistance
2020,22530.42945,USD,UN Tourism,UN Tourism,Global Agenda and Specialised Assistance
2020,343.5582822,USD,UN Tourism,UN Tourism,Global Agenda and Specialised Assistance
2020,750000.0,USD,UN,UN,Peace Operations
2020,-7738.02,USD,UN,UN,Peace Operations
2020,201189.3,USD,UN,UN,Peace Operations
2020,767481.41,USD,UN,UN,Development Assistance
2020,30013353.95,USD,UN,UN,Global Agenda and Specialised Assistance
2020,0.0,USD,UN,UN,Global Agenda and Specialised Assistance
2020,0.0,USD,UN,UN,Peace Operations
2020,4038783.04,USD,UN,UN,Humanitarian Assistance
2020,12911.07,USD,UN,UN,Humanitarian Assistance
2020,620185.75,USD,UN,UN,Development Assistance
2020,90450.74,USD,UN,UN,Humanitarian Assistance
2020,80000.0,USD,UN,UN,Humanitarian Assistance
2020,0.0,USD,UN,UN,Humanitarian Assistance
2020,247940.56,USD,UN,UN,Peace Operations
2020,-4065.63,USD,UN,UN,Peace Operations
2020,0.0,USD,UN,UN,Peace Operations
2020,180000.0,USD,UN,UN,Peace Operations
2020,-423.7,USD,UN,UN,Humanitarian Assistance
2020,-4604.34,USD,UN,UN,Humanitarian Assistance
2020,60000.0,USD,UN,UN,Humanitarian Assistance
2020,-17038.18,USD,UN,UN,Peace Operations
2020,-6766.56,USD,UN,UN,Peace Operations
2020,160000.0,USD,UN,UN,Peace Operations
2020,-22197.26,USD,UN,UN,Peace Operations
2020,0.0,USD,UN,UN,Humanitarian Assistance
2020,95482360.89,USD,UN,UN,Humanitarian Assistance
2020,207835.01,USD,UN,UN,Humanitarian Assistance
2020,58331.88,USD,UN,UN,Development Assistance
2020,40216.75,USD,UN,UN,Development Assistance
2020,299137.29,USD,UN,UN,Humanitarian Assistance
2020,0.0,USD,UN,UN,Humanitarian Assistance
2020,18563.53,USD,UN,UN,Humanitarian Assistance
2020,0.0,USD,UN,UN,Humanitarian Assistance
2020,431343.1,USD,UN,UN,Development Assistance
2020,484678.73,USD,UN,UN,Humanitarian Assistance
2020,97553.12,USD,UN,UN,Humanitarian Assistance
2020,226484.13,USD,UN,UN,Humanitarian Assistance
2020,682114.42,USD,UN,UN,Humanitarian Assistance
2020,96795.01,USD,UN,UN,Humanitarian Assistance
2020,4512103.21,USD,UN,UN,Humanitarian Assistance
2020,38188.85,USD,UN,UN,Humanitarian Assistance
2020,2181195.47,USD,UN,UN,Humanitarian Assistance
2020,437462.42,USD,UN,UN,Humanitarian Assistance
2020,30.0,USD,UN,UN,Development Assistance
2020,-19394.32,USD,UN,UN,Development Assistance
2020,55000.0,USD,UN,UN,Humanitarian Assistance
2020,292950.08,USD,UN,UN,Humanitarian Assistance
2020,51118.6,USD,UN,UN,Development Assistance
2020,1950512.26,USD,UN,UN,Development Assistance
2020,-83.65,USD,UN,UN,Development Assistance
2020,999465.4,USD,UN,UN,Development Assistance
2020,45.0,USD,UN,UN,Development Assistance
2020,5970.78,USD,UN,UN,Development Assistance
2020,149625.6,USD,UN,UN,Development Assistance
2020,0.0,USD,UN,UN,Humanitarian Assistance
2020,439546.43,USD,UN,UN,Humanitarian Assistance
2020,291157.2,USD,UN,UN,Humanitarian Assistance
2020,2578818.42,USD,UN,UN,Humanitarian Assistance
2020,350835.12,USD,UN,UN,Development Assistance
2020,104557.73,USD,UN,UN,Development Assistance
2020,310041.12,USD,UN,UN,Humanitarian Assistance
2020,0.0,USD,UN,UN,Humanitarian Assistance
2020,54000.0,USD,UN,UN,Humanitarian Assistance
2020,274634.82,USD,UN,UN,Humanitarian Assistance
2020,326964.18,USD,UN,UN,Humanitarian Assistance
2020,895768.33,USD,UN,UN,Humanitarian Assistance
2020,311421.5,USD,UN,UN,Development Assistance
2020,448034.53,USD,UN,UN,Humanitarian Assistance
2020,60000.0,USD,UN,UN,Humanitarian Assistance
2020,455409.68,USD,UN,UN,Humanitarian Assistance
2020,65000.0,USD,UN,UN,Humanitarian Assistance
2020,328485.39,USD,UN,UN,Humanitarian Assistance
2020,60000.0,USD,UN,UN,Humanitarian Assistance
2020,429533.97,USD,UN,UN,Humanitarian Assistance
2020,2304547.01,USD,UN,UN,Humanitarian Assistance
2020,-13861.09,USD,UN,UN,Humanitarian Assistance
2020,42873.05,USD,UN,UN,Humanitarian Assistance
2020,197749.58,USD,UN,UN,Humanitarian Assistance
2020,115165.9,USD,UN,UN,Humanitarian Assistance
2020,46334.46,USD,UN,UN,Humanitarian Assistance
2020,2047892.21,USD,UN,UN,Humanitarian Assistance
2020,0.0,USD,UN,UN,Humanitarian Assistance
2020,100870.45,USD,UN,UN,Humanitarian Assistance
2020,410105.61,USD,UN,UN,Humanitarian Assistance
2020,351401.11,USD,UN,UN,Humanitarian Assistance
2020,210000.0,USD,UN,UN,Humanitarian Assistance
2020,265165.48,USD,UN,UN,Humanitarian Assistance
2020,1425413.02,USD,UN,UN,Humanitarian Assistance
2020,29171.09,USD,UN,UN,Humanitarian Assistance
2020,566990.12,USD,UN,UN,Humanitarian Assistance
2020,0.0,USD,UN,UN,Humanitarian Assistance
2020,329818.33,USD,UN,UN,Humanitarian Assistance
2020,18008.16,USD,UN,UN,Development Assistance
2020,-37.15,USD,UN,UN,Humanitarian Assistance
2020,-1018.19,USD,UN,UN,Development Assistance
2020,22214.88,USD,UN,UN,Development Assistance
2020,59739.39,USD,UN,UN,Humanitarian Assistance
2020,22202.69,USD,UN,UN,Humanitarian Assistance
2020,99565.92,USD,UN,UN,Humanitarian Assistance
2020,3484114.62,USD,UN,UN,Humanitarian Assistance
2020,39441.51,USD,UN,UN,Development Assistance
2020,311252.0,USD,UN,UN,Humanitarian Assistance
2020,0.0,USD,UN,UN,Development Assistance
2020,367575.41,USD,UN,UN,Humanitarian Assistance
2020,1192096.0,USD,UN,UN,Humanitarian Assistance
2020,237109.0,USD,UN,UN,Humanitarian Assistance
2020,532.81,USD,UN,UN,Development Assistance
2020,7.79,USD,UN,UN-Tech Bank,Development Assistance
2020,59924.15,USD,UN,UN,Development Assistance
2020,57224.46,USD,UN,UN,Humanitarian Assistance
2020,-30.24,USD,UN,UN,Development Assistance
2020,43329.94,USD,UN,UN,Development Assistance
2020,32531.14,USD,UN,UN,Development Assistance
2020,25.0,USD,UN,UN,Development Assistance
2020,168600.66,USD,UN,UN,Development Assistance
2020,681303.81,USD,UN,UN-Tech Bank,Development Assistance
2020,448577.15,USD,UN,UN,Development Assistance
2020,58735.57,USD,UN,UN,Development Assistance
2020,0.0,USD,UN,UN,Peace Operations
2020,180000.0,USD,UN,UN,Peace Operations
2020,0.0,USD,UN,UN,Peace Operations
2020,0.0,USD,UN,UN,Peace Operations
2020,164160.0,USD,UN,UN,Peace Operations
2020,66495.28,USD,UN,UN,Development Assistance
2020,35.67,USD,UN,UN,Development Assistance
2020,96.79,USD,UN,UN,Development Assistance
2020,5895348.26,USD,UN,UN,Development Assistance
2020,2063433.69,USD,UN,UN,Peace Operations
2020,-11006.13,USD,UN,UN,Development Assistance
2020,-34117.41,USD,UN,UN,Development Assistance
2020,39500058.25,USD,UN,UN,Development Assistance
2020,831413.11,USD,UN,UN,Peace Operations
2020,34327426.66,USD,UN,UN,Peace Operations
2020,-128798.0,USD,UN,UN,Development Assistance
2020,0.0,USD,UN,UN,Global Agenda and Specialised Assistance
2020,1133436.07,USD,UN,UN,Humanitarian Assistance
2020,284901.46,USD,UN,UN,Peace Operations
2020,160000.0,USD,UN,UN,Peace Operations
2020,0.0,USD,UN,UN,Global Agenda and Specialised Assistance
2020,0.0,USD,UN,UN,Peace Operations
2020,-47700.0,USD,UN,UN,Peace Operations
2020,-11489.0,USD,UN,UN,Global Agenda and Specialised Assistance
2020,-73617.4,USD,UN,UN,Development Assistance
2020,-26099.96,USD,UN,UN,Peace Operations
2020,22.63,USD,UN,UN,Global Agenda and Specialised Assistance
2020,71186249.38,USD,UN,UN,Humanitarian Assistance
2020,0.0,USD,UN,UN,Peace Operations
2020,92409141.05,USD,UN,UN,Development Assistance
2020,1392006.9,USD,UN,UN,Humanitarian Assistance
2020,542655.94,USD,UN,UN,Peace Operations
2020,161500.0,USD,UN,UN,Global Agenda and Specialised Assistance
2020,2690008.25,USD,UN,UN,Peace Operations
2020,10.51,USD,UN,UN,Peace Operations
2020,301817.73,USD,UN,UN,Peace Operations
2020,0.0,USD,UN,UN,Global Agenda and Specialised Assistance
2020,2308004.06,USD,UN,UN,Humanitarian Assistance
2020,8300119.73,USD,UN,UN,Peace Operations
2020,-59.7,USD,UN,UN,Global Agenda and Specialised Assistance
2020,0.0,USD,UN,UN,Humanitarian Assistance
2020,22403634.93,USD,UN,UN,Global Agenda and Specialised Assistance
2020,0.0,USD,UN,UN,Peace Operations
2020,-65270.01,USD,UN,UN,Peace Operations
2020,8022.81,USD,UN,UN,Peace Operations
2020,180000.0,USD,UN,UN,Peace Operations
2020,0.0,USD,UN,UN,Peace Operations
2020,180000.0,USD,UN,UN,Peace Operations
2020,10662479.04,USD,UN,UN,Peace Operations
2020,793496.0,USD,UN,UN,Global Agenda and Specialised Assistance
2020,180046.99,USD,UN,UN,Peace Operations
2020,160000.0,USD,UN,UN,Peace Operations
2020,1149891.6,USD,UN,UN,Development Assistance
2020,1017359.38,USD,UN,UN,Development Assistance
2020,-4909.22,USD,UN,UN,Peace Operations
2020,180000.0,USD,UN,UN,Peace Operations
2020,0.0,USD,UN,UN,Peace Operations
2020,1499389.84,USD,UN,UN,Development Assistance
2020,1424900.07,USD,UN,UN,Development Assistance
2020,1044058.52,USD,UN,UN,Development Assistance
2020,1058933.13,USD,UN,UN,Development Assistance
2020,1560968.75,USD,UN,UN,Development Assistance
2020,0.0,USD,UN,UN,Peace Operations
2020,-9544.61,USD,UN,UN,Peace Operations
2020,0.0,USD,UN,UN,Global Agenda and Specialised Assistance
2020,1562871.88,USD,UN,UN,Development Assistance
2020,1326378.43,USD,UN,UN,Development Assistance
2020,1144452.55,USD,UN,UN,Development Assistance
2020,384981.68,USD,UN,UN,Peace Operations
2020,200000.0,USD,UN,UN,Peace Operations
2020,0.0,USD,UN,UN,Global Agenda and Specialised Assistance
2020,5614426.68,USD,UN,UN,Humanitarian Assistance
2020,200000.0,USD,UN,UN,Peace Operations
2020,2965834.95,USD,UN,UN,Development Assistance
2020,990579.13,USD,UN,UN,Development Assistance
2020,1930567.75,USD,UN,UN,Development Assistance
2020,1178844.92,USD,UN,UN,Development Assistance
2020,1200395.87,USD,UN,UN,Development Assistance
2020,1363999.81,USD,UN,UN,Development Assistance
2020,1012238.06,USD,UN,UN,Development Assistance
2020,1490652.27,USD,UN,UN,Development Assistance
2020,-7550.76,USD,UN,UN,Peace Operations
2020,156148.01,USD,UN,UN,Peace Operations
2020,1294007.95,USD,UN,UN,Development Assistance
2020,1189117.93,USD,UN,UN,Development Assistance
2020,1207528.04,USD,UN,UN,Development Assistance
2020,923861.21,USD,UN,UN,Development Assistance
2020,1213775.52,USD,UN,UN,Development Assistance
2020,1090650.71,USD,UN,UN,Development Assistance
2020,1478499.77,USD,UN,UN,Development Assistance
2020,1262792.43,USD,UN,UN,Development Assistance
2020,1252364.02,USD,UN,UN,Development Assistance
2020,2177675.98,USD,UN,UN,Development Assistance
2020,1391305.81,USD,UN,UN,Development Assistance
2020,570203.2,USD,UN,UN,Development Assistance
2020,1573348.72,USD,UN,UN,Development Assistance
2020,-85137.1,USD,UN,UN,Development Assistance
2020,1174187.94,USD,UN,UN,Development Assistance
2020,1530517.55,USD,UN,UN,Development Assistance
2020,1450293.17,USD,UN,UN,Development Assistance
2020,1684055.9,USD,UN,UN,Development Assistance
2020,1863264.57,USD,UN,UN,Development Assistance
2020,1046863.83,USD,UN,UN,Development Assistance
2020,1333265.26,USD,UN,UN,Development Assistance
2020,1467029.57,USD,UN,UN,Development Assistance
2020,1214462.43,USD,UN,UN,Development Assistance
2020,286692.78,USD,UN,UN,Development Assistance
2020,47228.05,USD,UN,UN,Development Assistance
2020,16676.59,USD,UN,UN,Development Assistance
2020,6498489.08,USD,UN,UN,Global Agenda and Specialised Assistance
2020,9867.77,USD,UN,UN,Global Agenda and Specialised Assistance
2020,1035286.06,USD,UN,UN,Development Assistance
2020,1289444.28,USD,UN,UN,Development Assistance
2020,1291944.54,USD,UN,UN,Development Assistance
2020,1071702.07,USD,UN,UN,Development Assistance
2020,1005524.76,USD,UN,UN,Development Assistance
2020,1067529.06,USD,UN,UN,Development Assistance
2020,1217377.4,USD,UN,UN,Development Assistance
2020,1239618.4,USD,UN,UN,Development Assistance
2020,2621736.8,USD,UN,UN,Development Assistance
2020,905724.17,USD,UN,UN,Development Assistance
2020,1189403.68,USD,UN,UN,Development Assistance
2020,1262275.38,USD,UN,UN,Development Assistance
2020,934955.88,USD,UN,UN,Development Assistance
2020,1633756.64,USD,UN,UN,Development Assistance
2020,62141.23,USD,UN,UN,Development Assistance
2020,141892723.6,USD,UN,UN,Global Agenda and Specialised Assistance
2020,958438.54,USD,UN,UN,Development Assistance
2020,1163406.77,USD,UN,UN,Development Assistance
2020,1701342.89,USD,UN,UN,Global Agenda and Specialised Assistance
2020,1672215.95,USD,UN,UN,Development Assistance
2020,996351.94,USD,UN,UN,Global Agenda and Specialised Assistance
2020,5736326.14,USD,UN,UN,Global Agenda and Specialised Assistance
2020,55466.53,USD,UN,UN,Global Agenda and Specialised Assistance
2020,1441166.37,USD,UN,UN,Development Assistance
2020,2153579.06,USD,UN,UN,Global Agenda and Specialised Assistance
2020,115788241.0,USD,UN,UN,Global Agenda and Specialised Assistance
2020,36984.0,USD,UN,UN,Development Assistance
2020,6954.81,USD,UN,UN,Development Assistance
2020,8965.74,USD,UN,UN,Development Assistance
2020,114774.97,USD,UN,UN,Development Assistance
2020,253086.8,USD,UN,UN,Development Assistance
2020,18.0,USD,UN,UN,Development Assistance
2020,155787.08,USD,UN,UN,Development Assistance
2020,19230.04,USD,UN,UN,Development Assistance
2020,133914.84,USD,UN,UN,Global Agenda and Specialised Assistance
2020,1042006.35,USD,UN,UN,Development Assistance
2020,506979.32,USD,UN,UN,Development Assistance
2020,3969.23,USD,UN,UN,Development Assistance
2020,2901354.46,USD,UN,UN,Development Assistance
2020,389398.25,USD,UN,UN,Global Agenda and Specialised Assistance
2020,20000.59,USD,UN,UN,Global Agenda and Specialised Assistance
2020,403650.41,USD,UN,UN,Global Agenda and Specialised Assistance
2020,77615.71,USD,UN,UN,Global Agenda and Specialised Assistance
2020,5894.04,USD,UN,UN,Global Agenda and Specialised Assistance
2020,1123843.52,USD,UN,UN,Peace Operations
2020,112439.56,USD,UN,UN,Peace Operations
2020,1353164.03,USD,UN,UN,Global Agenda and Specialised Assistance
2020,191607721.4,USD,UN,UN,Global Agenda and Specialised Assistance
2020,0.0,USD,UN,UN,Humanitarian Assistance
2020,695570.23,USD,UN,UN,Humanitarian Assistance
2020,1576826.12,USD,UN,UN,Development Assistance
2020,1458943.4,USD,UN,UN,Development Assistance
2020,-19.58,USD,UN,UN,Development Assistance
2020,50110.23,USD,UN,UN,Development Assistance
2020,176704.63,USD,UN,UN,Development Assistance
2020,0.0,USD,UN,UN,Development Assistance
2020,51571.81,USD,UN,UN,Development Assistance
2020,10551388.39,USD,UN,UN,Development Assistance
2020,10700.8,USD,UN,UN,Development Assistance
2020,145203.28,USD,UN,UN,Humanitarian Assistance
2020,1037785.17,USD,UN,UN,Humanitarian Assistance
2020,1258206.13,USD,UN,UN,Development Assistance
2020,1515493.87,USD,UN,UN,Development Assistance
2020,22315.83,USD,UN,UN,Global Agenda and Specialised Assistance
2020,-525.02,USD,UN,UN,Humanitarian Assistance
2020,-29717.28,USD,UN,UN,Humanitarian Assistance
2020,4104.39,USD,UN,UN,Humanitarian Assistance
2020,1227814.77,USD,UN,UN,Development Assistance
2020,898241.01,USD,UN,UN,Humanitarian Assistance
